Country or Area,Year,City,City type,Value
Norway,2009,Bergen,City proper,254325.5
Norway,2009,OSLO,City proper,581167.5
Norway,2009,Stavanger,City proper,122730.0
Norway,2009,Trondheim,City proper,169596.5
Norway,2008,Bergen,City proper,249898.5
Norway,2008,OSLO,City proper,567979.5
Norway,2008,Stavanger,City proper,120598.0
Norway,2008,Trondheim,City proper,166724.0
Norway,2007,Bergen,City proper,246183.0
Norway,2007,OSLO,City proper,554550.5
Norway,2007,Stavanger,City proper,118450.5
Norway,2007,Trondheim,City proper,163460.5
Norway,2006,Bergen,City proper,243389.0
Norway,2006,OSLO,City proper,543514.0
Norway,2006,Stavanger,City proper,116236.0
Norway,2006,Trondheim,City proper,160171.5
Norway,2005,Bergen,City proper,240683.5
Norway,2005,OSLO,City proper,534128.5
Norway,2005,Stavanger,City proper,114574.0
Norway,2005,Trondheim,City proper,157387.0
Norway,2003,Bergen,City proper,236427.0
Norway,2003,OSLO,City proper,519644.0
Norway,2003,Stavanger,City proper,111706.0
Norway,2003,Trondheim,City proper,153525.0
Oman,2020,Al Buraymi,City proper,114807.0
Oman,2020,Al Mudaybi,City proper,119986.0
Oman,2020,Al Rustaq,City proper,129271.0
Oman,2020,As Seeb,City proper,443954.0
Oman,2020,As Suwayq,City proper,179329.0
Oman,2020,Barka,City proper,145876.0
Oman,2020,Bawshar,City proper,412111.0
Oman,2020,Ibri,City proper,170083.0
Oman,2020,Jaalan Bani Bu Ali,City proper,107976.0
Oman,2020,Mutrah,City proper,264991.0
Oman,2020,Nizwa,City proper,133064.0
Oman,2020,Saham,City proper,149971.0
Oman,2020,Salalah,City proper,339040.0
Oman,2020,Sohar,City proper,228326.0
Oman,2020,Sur,City proper,118690.0
Oman,2003,As Seeb,City proper,223449.0
Oman,2003,As Suwayq,City proper,101122.0
Oman,2003,Bawshar,City proper,150420.0
Oman,2003,MUSCAT,City proper,24893.0
Oman,2003,Mutrah,City proper,153526.0
Oman,2003,Salalah,City proper,156530.0
Oman,2003,Sohar,City proper,104312.0
Pakistan,2017,Faisalabad (Lyallpur),City proper,3203846.0
Pakistan,2017,Gujranwala,City proper,2027001.0
Pakistan,2017,Hyderabad,City proper,1732693.0
Pakistan,2017,ISLAMABAD,City proper,1014825.0
Pakistan,2017,Karachi,City proper,1.4910352E7
Pakistan,2017,Lahore,City proper,1.1126285E7
Pakistan,2017,Multan,City proper,1871843.0
Pakistan,2017,Peshawar,City proper,1970042.0
Pakistan,2017,Quetta,City proper,1001205.0
Pakistan,2017,Rawalpindi,City proper,2098231.0
Pakistan,1998,Abbotabad,City proper,106101.0
Pakistan,1998,Bahawalnagar,City proper,111313.0
Pakistan,1998,Bahawalpur,City proper,408395.0
Pakistan,1998,Burewala,City proper,152097.0
Pakistan,1998,Chiniot,City proper,172522.0
Pakistan,1998,Chishtian,City proper,102287.0
Pakistan,1998,Dadu,City proper,102550.0
Pakistan,1998,Daska,City proper,102883.0
Pakistan,1998,Dera Ghazi Khan,City proper,190542.0
Pakistan,1998,Faisalabad (Lyallpur),City proper,2008861.0
Pakistan,1998,Gojra,City proper,117872.0
Pakistan,1998,Gujranwala,City proper,1132509.0
Pakistan,1998,Gujrat,City proper,251792.0
Pakistan,1998,Hafizabad,City proper,133678.0
Pakistan,1998,Hyderabad,City proper,1166894.0
Pakistan,1998,ISLAMABAD,City proper,529180.0
Pakistan,1998,Jacobabad,City proper,138780.0
Pakistan,1998,Jaranwala,City proper,106785.0
Pakistan,1998,Jhang,City proper,293366.0
Pakistan,1998,Jhelum,City proper,147392.0
Pakistan,1998,Kamoke,City proper,152288.0
Pakistan,1998,Karachi,City proper,9339023.0
Pakistan,1998,Kasur,City proper,245321.0
Pakistan,1998,Khairpur,City proper,105637.0
Pakistan,1998,Khanewal,City proper,133986.0
Pakistan,1998,Khanpur,City proper,120382.0
Pakistan,1998,Kohat,City proper,126627.0
Pakistan,1998,Lahore,City proper,5143495.0
Pakistan,1998,Larkana,City proper,270283.0
Pakistan,1998,Mangora,City proper,173868.0
Pakistan,1998,Mardan,City proper,245926.0
Pakistan,1998,Mirpur Khas,City proper,189671.0
Pakistan,1998,Multan,City proper,1197384.0
Pakistan,1998,Muridke,City proper,111951.0
Pakistan,1998,Muzaffargharh,City proper,123404.0
Pakistan,1998,Nawabshah,City proper,189244.0
Pakistan,1998,Okara,City proper,201815.0
Pakistan,1998,Pakpattan,City proper,109033.0
Pakistan,1998,Peshawar,City proper,982816.0
Pakistan,1998,Quetta,City proper,565137.0
Pakistan,1998,Rahimyar Khan,City proper,233537.0
Pakistan,1998,Rawalpindi,City proper,1409768.0
Pakistan,1998,Sadiqabad,City proper,144391.0
Pakistan,1998,Sahiwal,City proper,208778.0
Pakistan,1998,Sargodha,City proper,458440.0
Pakistan,1998,Shakkarpur,City proper,134883.0
Pakistan,1998,Sheikhu Pura,City proper,280263.0
Pakistan,1998,Sialkote,City proper,421502.0
Pakistan,1998,Sukkur,City proper,335551.0
Pakistan,1998,Tandoadam,City proper,104907.0
Pakistan,1998,Wah Cantonment,City proper,198891.0
Palau,2015,KOROR,Urban agglomeration,11754.0
Palau,2005,KOROR,Urban agglomeration,12676.0
Palau,2000,KOROR,City proper,10600.0
Palau,2000,KOROR,Urban agglomeration,13303.0
Panama,2021,Ciudad de Colon,City proper,42653.0
Panama,2021,CIUDAD DE PANAMÁ,City proper,497113.0
Panama,2021,CIUDAD DE PANAMÁ,Urban agglomeration,1140001.0
Panama,2021,San Miguelito,City proper,384806.0
Panama,2019,Ciudad de Colon,City proper,42216.0
Panama,2019,CIUDAD DE PANAMÁ,City proper,434458.0
Panama,2019,CIUDAD DE PANAMÁ,Urban agglomeration,1126757.0
Panama,2019,San Miguelito,City proper,380899.0
Panama,2018,Ciudad de Colon,City proper,41019.0
Panama,2018,CIUDAD DE PANAMÁ,City proper,481993.0
Panama,2018,CIUDAD DE PANAMÁ,Urban agglomeration,1107085.0
Panama,2018,San Miguelito,City proper,370009.0
Panama,2017,Ciudad de Colon,City proper,40417.0
Panama,2017,CIUDAD DE PANAMÁ,City proper,477328.0
Panama,2017,CIUDAD DE PANAMÁ,Urban agglomeration,1086788.0
Panama,2017,San Miguelito,City proper,364962.0
Panama,2016,Ciudad de Colon,City proper,39810.0
Panama,2016,CIUDAD DE PANAMÁ,City proper,472856.0
Panama,2016,CIUDAD DE PANAMÁ,Urban agglomeration,1066148.23056737
Panama,2016,San Miguelito,City proper,360101.0
Panama,2015,Ciudad de Colon,City proper,39200.0
Panama,2015,CIUDAD DE PANAMÁ,City proper,468843.0
Panama,2015,CIUDAD DE PANAMÁ,Urban agglomeration,1045569.0
Panama,2015,San Miguelito,City proper,355429.0
Panama,2014,Ciudad de Colon,City proper,38693.0
Panama,2014,CIUDAD DE PANAMÁ,City proper,465179.0
Panama,2014,CIUDAD DE PANAMÁ,Urban agglomeration,1025425.0
Panama,2014,San Miguelito,City proper,350949.0
Papua New Guinea,2011,PORT MORESBY,City proper,364125.0
Papua New Guinea,2000,PORT MORESBY,City proper,254158.0
Paraguay,2002,ASUNCIÓN,City proper,513399.0
Paraguay,2002,ASUNCIÓN,Urban agglomeration,1620483.0
Paraguay,2002,Capiatá,City proper,154469.0
Paraguay,2002,Ciudad del Este,City proper,223350.0
Paraguay,2002,Ciudad del Este,Urban agglomeration,333535.0
Paraguay,2002,Fernando de la Mora,City proper,114332.0
Paraguay,2002,Lambaré,City proper,119984.0
Paraguay,2002,Luque,City proper,170433.0
Paraguay,2002,San Lorenzo,City proper,202745.0
Peru,2017,Arequipa,City proper,1009132.0
Peru,2017,Arequipa,Urban agglomeration,1080635.0
Peru,2017,Ayacucho,City proper,216444.0
Peru,2017,Cajamarca,City proper,201329.0
Peru,2017,Chiclayo,City proper,552508.0
Peru,2017,Chiclayo,Urban agglomeration,799675.0
Peru,2017,Chimbote,City proper,354273.0
Peru,2017,Chincha Alta,City proper,181524.0
Peru,2017,Cuzco,City proper,428450.0
Peru,2017,Huancayo,City proper,465834.0
Peru,2017,Huánuco,City proper,196627.0
Peru,2017,Ica,City proper,289861.0
Peru,2017,Huaraz,City proper,118836.0
Peru,2017,Iquitos,City proper,377609.0
Peru,2017,Juliaca,City proper,276110.0
Peru,2017,LIMA,City proper,9562280.0
Peru,2017,Piura,City proper,473025.0
Peru,2017,Pucallpa,City proper,327568.0
Peru,2017,Puno,City proper,128637.0
Peru,2017,Sullana,City proper,184910.0
Peru,2017,Tacna,City proper,286240.0
Peru,2017,Tarapoto,City proper,144839.0
Peru,2017,Trujillo,City proper,919899.0
Peru,2017,Trujillo,Urban agglomeration,970016.0
Peru,2007,Arequipa,City proper,784651.000000007
Peru,2007,Ayacucho,City proper,151019.0
Peru,2007,Cajamarca,City proper,162326.000000001
Peru,2007,Callao,City proper,876876.999999987
Peru,2007,Chiclayo,City proper,524442.00000002
Peru,2007,Chimbote,City proper,334568.000000001
Peru,2007,Chincha Alta,City proper,153598.000000001
Peru,2007,Cuzco,City proper,348935.000000001
Peru,2007,Huancayo,City proper,323053.999999999
Peru,2007,Huánuco,City proper,149210.0
Peru,2007,Ica,City proper,219856.0
Peru,2007,Huaraz,City proper,100931.0
Peru,2007,Iquitos,City proper,370962.000000004
Peru,2007,Juliaca,City proper,216716.0
Peru,2007,LIMA,City proper,8472935.0
Peru,2007,Pisco,City proper,99549.9999999997
Peru,2007,Piura,City proper,377495.999999998
Peru,2007,Pucallpa,City proper,204772.000000001
Peru,2007,Puno,City proper,120228.999999999
Peru,2007,Sullana,City proper,181954.0
Peru,2007,Tacna,City proper,242451.000000003
Peru,2007,Tarapoto,City proper,117184.0
Peru,2007,Trujillo,City proper,682834.000000007
Peru,2005,Arequipa,City proper,783000.0
Peru,2005,Ayacucho,City proper,161586.0
Peru,2005,Cajamarca,City proper,129079.0
Peru,2005,Callao,City proper,567042.0
Peru,2005,Chiclayo,City proper,500561.0
Peru,2005,Chimbote,City proper,328386.0
Peru,2005,Chincha Alta,City proper,140477.0
Peru,2005,Cuzco,City proper,326405.0
Peru,2005,Huancayo,City proper,306954.0
Peru,2005,Huánuco,City proper,142738.0
Peru,2005,Ica,City proper,205807.0
Peru,2005,Iquitos,City proper,356549.0
Peru,2005,Juliaca,City proper,208553.0
Peru,2005,LIMA,City proper,5681941.0
Peru,2005,Piura,City proper,361832.0
Peru,2005,Pucallpa,City proper,248878.0
Peru,2005,Puno,City proper,118008.0
Peru,2005,Sullana,City proper,175078.0
Peru,2005,Tacna,City proper,230146.0
Peru,2005,Tarapoto,City proper,108042.0
Peru,2005,Trujillo,City proper,644547.0
Philippines,2015,Tayabas,City proper,411634.0
Philippines,2015,Bacolod,City proper,561875.0
Philippines,2015,Baguio,City proper,345366.0
Philippines,2015,Butuan,City proper,337063.0
Philippines,2015,Cagayan de Oro,City proper,675950.0
Philippines,2015,Caloocan,City proper,1583978.0
Philippines,2015,Cebu,City proper,922611.0
Philippines,2015,Cotabato,City proper,299438.0
Philippines,2015,Davao,City proper,1632991.0
Philippines,2015,General Santos,City proper,594446.0
Philippines,2015,Iligan,City proper,342618.0
Philippines,2015,Iloilo,City proper,447992.0
Philippines,2015,Isabela,City proper,112788.0
Philippines,2015,Lapu-Lapu,City proper,408112.0
Philippines,2015,Las Piñas,City proper,588894.0
Philippines,2015,Lucena City,City proper,266248.0
Philippines,2015,Makati,City proper,582602.0
Philippines,2015,Malabon,City proper,365525.0
Philippines,2015,Mandaluyong,City proper,386276.0
Philippines,2015,Mandaue,City proper,362654.0
Philippines,2015,MANILA,City proper,1780148.0
Philippines,2015,Marikina,City proper,450741.0
Philippines,2015,Muntinlupa,City proper,504509.0
Philippines,2015,Navotas,City proper,249463.0
Philippines,2015,Olongapo,City proper,233040.0
Philippines,2015,Paranaque,City proper,665822.0
Philippines,2015,Pasay,City proper,416522.0
Philippines,2015,Pasig,City proper,755300.0
Philippines,2015,Puerto Princesa,City proper,255116.0
Philippines,2015,Quezon City,City proper,2936116.0
Philippines,2015,San Juan,City proper,122180.0
Philippines,2015,Tacloban,City proper,242089.0
Philippines,2015,Taguig,City proper,804915.0
Philippines,2015,Valenzuela,City proper,620422.0
Philippines,2015,Zamboanga,City proper,861799.0
Philippines,2010,Tayabas,City proper,326336.0
Philippines,2010,Angono,City proper,102407.0
Philippines,2010,Antipolo,City proper,677741.0
Philippines,2010,Apalit,City proper,101537.0
Philippines,2010,Arayat,City proper,121348.0
Philippines,2010,Bacolod,City proper,511820.0
Philippines,2010,Bacoor City,City proper,520216.0
Philippines,2010,Bago,City proper,163045.0
Philippines,2010,Baguio,City proper,318676.0
Philippines,2010,Baliuag,City proper,143565.0
Philippines,2010,Batangas,City proper,305607.0
Philippines,2010,Bayambang,City proper,111521.0
Philippines,2010,Bayawan (Tulong),City proper,114074.0
Philippines,2010,Baybay,City proper,102841.0
Philippines,2010,Biñan,City proper,283396.0
Philippines,2010,Binangonan,City proper,249872.0
Philippines,2010,Bocaue,City proper,106407.0
Philippines,2010,Butuan,City proper,309709.0
Philippines,2010,Cabanatuan,City proper,272676.0
Philippines,2010,Cabuyao,City proper,248436.0
Philippines,2010,Cadiz,City proper,151500.0
Philippines,2010,Cagayan de Oro,City proper,602088.0
Philippines,2010,Cainta,City proper,311845.0
Philippines,2010,Calamba,City proper,389377.0
Philippines,2010,Calapan,City proper,124173.0
Philippines,2010,Calbayog,City proper,172778.0
Philippines,2010,Calumpit,City proper,101068.0
Philippines,2010,Candaba,City proper,102399.0
Philippines,2010,Candelaria,City proper,110570.0
Philippines,2010,Capas,City proper,125852.0
Philippines,2010,Carcar,City proper,107323.0
Philippines,2010,Cauayan,City proper,122335.0
Philippines,2010,Cavite City,City proper,101120.0
Philippines,2010,Cebu,City proper,866171.0
Philippines,2010,Concepcion,City proper,139832.0
Philippines,2010,Consolacion,City proper,106649.0
Philippines,2010,Cotabato,City proper,271786.0
Philippines,2010,Dagupan,City proper,163676.0
Philippines,2010,Danao City,City proper,119252.0
Philippines,2010,Daraga (Locsin),City proper,115804.0
Philippines,2010,Dasmariñas,City proper,575817.0
Philippines,2010,Davao,City proper,1449296.0
Philippines,2010,Digos,City proper,149891.0
Philippines,2010,Dipolog,City proper,120460.0
Philippines,2010,Dumaguete,City proper,120883.0
Philippines,2010,Floridablanca,City proper,110846.0
Philippines,2010,Gapan,City proper,101488.0
Philippines,2010,Gen. Mariano Alvarez,City proper,138540.0
Philippines,2010,General Santos,City proper,538086.0
Philippines,2010,General Trias,City proper,243322.0
Philippines,2010,Gingoog,City proper,117908.0
Philippines,2010,Glan,City proper,106518.0
Philippines,2010,Guagua,City proper,111199.0
Philippines,2010,Guimba,City proper,104894.0
Philippines,2010,Hagonoy,City proper,125689.0
Philippines,2010,Himamaylan,City proper,103006.0
Philippines,2010,Ilagan,City proper,135174.0
Philippines,2010,Iligan,City proper,322821.0
Philippines,2010,Iloilo,City proper,424619.0
Philippines,2010,Imus City,City proper,301624.0
Philippines,2010,Iriga,City proper,105919.0
Philippines,2010,Jolo,City proper,118307.0
Philippines,2010,Kabankalan,City proper,167666.0
Philippines,2010,Kalookan (Caloocan),City proper,1489040.0
Philippines,2010,Kidapawan,City proper,125447.0
Philippines,2010,Koronadal,City proper,158273.0
Philippines,2010,La Trinidad,City proper,107188.0
Philippines,2010,Laoag,City proper,104904.0
Philippines,2010,Lapu-Lapu,City proper,350467.0
Philippines,2010,Las Piñas,City proper,552573.0
Philippines,2010,Legazpi,City proper,182201.0
Philippines,2010,Libmanan,City proper,100002.0
Philippines,2010,Ligao,City proper,104914.0
Philippines,2010,Liloan,City proper,100500.0
Philippines,2010,Lipa,City proper,283468.0
Philippines,2010,Los Baños,City proper,101884.0
Philippines,2010,Lubao,City proper,150843.0
Philippines,2010,Lucena City,City proper,246392.0
Philippines,2010,Mabalacat,City proper,215610.0
Philippines,2010,Magalang,City proper,103597.0
Philippines,2010,Makati,City proper,529039.0
Philippines,2010,Malaybalay,City proper,153085.0
Philippines,2010,Malabon,City proper,353337.0
Philippines,2010,Malasiqui,City proper,123566.0
Philippines,2010,Malita,City proper,109568.0
Philippines,2010,Malolos,City proper,234945.0
Philippines,2010,Mandaluyong,City proper,328699.0
Philippines,2010,Mandaue,City proper,331320.0
Philippines,2010,MANILA,City proper,1652171.0
Philippines,2010,Marawi,City proper,187106.0
Philippines,2010,Marikina,City proper,424150.0
Philippines,2010,Marilao,City proper,185624.0
Philippines,2010,Mariveles,City proper,112707.0
Philippines,2010,Mati,City proper,126143.0
Philippines,2010,Mexico,City proper,146851.0
Philippines,2010,Meycauayan,City proper,199154.0
Philippines,2010,Midsayap,City proper,134170.0
Philippines,2010,Minglanilla,City proper,113178.0
Philippines,2010,Muntinlupa,City proper,459941.0
Philippines,2010,Naga (Camarines Sur),City proper,174931.0
Philippines,2010,Naga (Cebu),City proper,101571.0
Philippines,2010,Nasugbu,City proper,122483.0
Philippines,2010,Navotas,City proper,249131.0
Philippines,2010,Norzagaray,City proper,103095.0
Philippines,2010,Olongapo,City proper,221178.0
Philippines,2010,Ormoc,City proper,191200.0
Philippines,2010,Ozamis,City proper,131527.0
Philippines,2010,Pagadian,City proper,186852.0
Philippines,2010,Panabo,City proper,174364.0
Philippines,2010,Paranaque,City proper,588126.0
Philippines,2010,Pasay,City proper,392869.0
Philippines,2010,Pasig,City proper,669773.0
Philippines,2010,Pikit,City proper,113014.0
Philippines,2010,Plaridel,City proper,101441.0
Philippines,2010,Polomolok,City proper,138273.0
Philippines,2010,Porac,City proper,111441.0
Philippines,2010,Puerto Princesa,City proper,222673.0
Philippines,2010,Quezon City,City proper,2761720.0
Philippines,2010,Rodriguez (Montalban),City proper,280904.0
Philippines,2010,Rosario,City proper,105561.0
Philippines,2010,Roxas,City proper,156197.0
Philippines,2010,Sagay City,City proper,140740.0
Philippines,2010,San Carlos (Negros Occidental),City proper,129981.0
Philippines,2010,San Carlos (Pangasinan),City proper,175103.0
Philippines,2010,San Fernando (La Union),City proper,114963.0
Philippines,2010,San Jose (Occidental Mindoro),City proper,131188.0
Philippines,2010,San Fernando (Pampanga),City proper,285912.0
Philippines,2010,San Jose City (Nueva Ecija),City proper,129424.0
Philippines,2010,San Jose Del Monte,City proper,454553.0
Philippines,2010,San Juan,City proper,121430.0
Philippines,2010,San Mateo,City proper,205255.0
Philippines,2010,San Miguel,City proper,142854.0
Philippines,2010,San Pablo,City proper,248890.0
Philippines,2010,San Pedro,City proper,294310.0
Philippines,2010,Santa Cruz,City proper,110943.0
Philippines,2010,Santa Maria,City proper,218351.0
Philippines,2010,Santa Rosa,City proper,284670.0
Philippines,2010,Santiago,City proper,132804.0
Philippines,2010,Santo Tomas ( Davao Del Norte),City proper,109269.0
Philippines,2010,Santo Tomas (Batangas),City proper,124740.0
Philippines,2010,Sariaya,City proper,138894.0
Philippines,2010,Silang,City proper,213490.0
Philippines,2010,Silay,City proper,120999.0
Philippines,2010,Sorsogon,City proper,155144.0
Philippines,2010,Surigao,City proper,140540.0
Philippines,2010,Tabaco,City proper,125083.0
Philippines,2010,Tabuk,City proper,103912.0
Philippines,2010,Tacloban,City proper,221174.0
Philippines,2010,Taguig,City proper,644473.0
Philippines,2010,Tagum,City proper,242801.0
Philippines,2010,Talavera,City proper,112515.0
Philippines,2010,Talisay (Cebu),City proper,200772.0
